token,rating,date,version,used_count
using,2,2020-11-07,9.2,1
using,2,2020-08-07,8.8,1
using,2,2019-11-22,,1
this,2,2020-11-07,9.2,5
this,2,2020-10-31,9.2,1
this,2,2020-10-05,9.0,1
this,2,2020-11-15,9.2,1
this,2,2020-08-20,8.8,1
this,2,2020-06-29,8.8,2
this,2,2020-08-07,8.8,3
this,2,2020-08-07,,1
this,2,2020-08-10,8.8,1
this,2,2020-08-06,8.8,3
this,2,2020-08-11,8.8,5
this,2,2019-07-28,7.7,1
this,2,2020-04-19,8.7,2
this,2,2019-09-15,,1
this,2,2019-09-15,7.91,1
this,2,2019-07-27,7.7,3
this,2,2019-11-14,8.0,1
this,2,2020-05-14,8.8,2
this,2,2020-01-11,8.2,1
this,2,2019-10-20,8.0,1
this,2,2019-04-25,7.4,1
this,2,2020-08-23,8.8,1
this,2,2019-02-01,6.8,1
this,2,2019-06-18,7.5,1
this,2,2020-04-30,8.7,1
this,2,2019-04-24,7.4,1
this,2,2019-12-03,8.2,1
this,2,2019-04-09,7.02,2
this,2,2020-03-31,,2
this,2,2019-09-13,7.91,1
this,2,2020-03-15,8.2,1
this,2,2020-05-17,,1
this,2,2019-09-28,7.91,1
this,2,2020-07-06,8.8,1
this,2,2019-03-04,,1
this,2,2019-04-17,,1
this,2,2020-07-05,8.8,1
this,2,2019-09-25,7.91,3
this,2,2020-05-16,8.8,1
this,2,2020-09-19,9.0,1
this,2,2020-09-22,,1
this,2,2020-10-27,,1
this,2,2020-07-03,,1
this,2,2019-06-19,7.6,2
this,2,2019-04-27,7.4,2
this,2,2019-09-12,7.91,1
this,2,2020-01-24,,1
this,2,2019-09-07,7.7,1
this,2,2019-06-02,7.5,1
this,2,2019-06-03,7.5,2
this,2,2020-05-28,8.8,1
this,2,2020-05-28,,1
this,2,2020-06-14,,1
this,2,2020-08-28,,1
this,2,2019-11-08,8.0,1
this,2,2019-09-05,7.7,1
this,2,2020-09-10,,1
this,2,2019-02-12,6.8,2
this,2,2020-05-21,8.8,1
this,2,2020-08-05,8.8,1
this,2,2019-11-10,,1
this,2,2020-05-06,8.8,2
this,2,2019-02-05,,1
this,2,2020-09-16,9.0,1
this,2,2020-03-16,8.2,1
this,2,2020-07-22,,1
this,2,2019-12-25,,1
this,2,2020-06-02,8.8,1
this,2,2019-12-22,8.2,1
this,2,2020-06-28,,1
this,2,2019-05-14,7.5,1
this,2,2020-06-07,8.8,1
this,2,2019-07-21,7.7,1
this,2,2019-05-24,7.5,2
this,2,2019-04-12,7.02,1
app,2,2020-11-07,9.2,2
app,2,2020-10-31,9.2,1
app,2,2020-10-22,9.2,1
app,2,2020-11-03,9.2,1
app,2,2020-10-12,9.0,1
app,2,2020-11-15,9.2,1
app,2,2020-10-25,9.2,1
app,2,2020-08-20,8.8,1
app,2,2020-06-06,8.8,3
app,2,2020-06-29,8.8,1
app,2,2020-08-21,8.8,1
app,2,2020-10-13,9.0,1
app,2,2020-07-16,8.8,2
app,2,2020-06-27,8.8,1
app,2,2020-08-07,8.8,2
app,2,2020-08-07,,2
app,2,2020-11-01,,2
app,2,2020-08-13,,2
app,2,2020-08-10,8.8,2
app,2,2020-08-06,8.8,2
app,2,2020-08-18,8.8,1
app,2,2020-08-11,8.8,5
app,2,2020-06-12,8.8,2
app,2,2019-07-28,7.7,1
app,2,2020-04-19,8.7,1
app,2,2019-09-15,,1
app,2,2019-07-27,7.7,2
app,2,2019-11-14,8.0,3
app,2,2019-11-18,8.0,2
app,2,2020-05-14,8.8,3
app,2,2019-08-14,7.7,3
app,2,2020-01-11,8.2,2
app,2,2019-04-25,7.4,1
app,2,2020-07-09,8.8,1
app,2,2020-07-18,8.8,1
app,2,2020-08-23,8.8,2
app,2,2019-02-01,6.8,1
app,2,2020-03-27,8.7,1
app,2,2019-06-18,7.5,1
app,2,2019-10-13,8.0,1
app,2,2020-04-30,8.7,3
app,2,2020-04-30,8.8,1
app,2,2019-08-30,,1
app,2,2019-12-03,8.2,2
app,2,2019-09-09,7.91,1
app,2,2019-04-09,7.02,1
app,2,2020-09-27,,2
app,2,2020-03-31,,2
app,2,2019-09-13,7.91,1
app,2,2020-04-17,8.7,1
app,2,2020-06-17,8.8,1
app,2,2020-04-22,,1
app,2,2020-04-03,8.7,1
app,2,2020-03-15,8.2,2
app,2,2019-11-22,,1
app,2,2019-11-22,,1
app,2,2019-09-28,7.91,1
app,2,2020-07-06,8.8,1
app,2,2019-01-28,6.7,2
app,2,2019-03-04,,1
app,2,2020-04-23,,1
app,2,2020-05-06,8.8,5
app,2,2020-04-12,,1
app,2,2019-09-25,7.91,1
app,2,2019-01-30,6.7,1
app,2,2020-05-16,8.8,1
app,2,2020-09-19,9.0,1
app,2,2019-11-04,8.0,2
app,2,2020-10-27,,1
app,2,2020-05-08,8.8,1
app,2,2020-07-03,,1
app,2,2020-07-03,,1
app,2,2019-12-01,8.2,1
app,2,2020-04-29,8.7,1
app,2,2019-06-19,7.6,3
app,2,2019-04-27,7.4,1
app,2,2019-03-01,6.9,1
app,2,2020-05-05,8.8,1
app,2,2020-02-05,,1
app,2,2019-10-06,8.0,1
app,2,2019-12-02,8.2,1
app,2,2020-01-24,,1
app,2,2019-06-02,7.5,1
app,2,2020-03-28,,1
app,2,2020-03-28,8.7,1
app,2,2019-06-03,7.5,3
app,2,2019-06-03,,1
app,2,2020-05-28,8.8,1
app,2,2020-05-28,,1
app,2,2020-04-05,8.7,1
app,2,2019-02-12,6.8,1
app,2,2020-05-21,8.8,1
app,2,2020-08-05,8.8,1
app,2,2019-11-10,,1
app,2,2020-09-16,9.0,1
app,2,2020-09-16,,1
app,2,2020-06-02,8.8,1
app,2,2020-09-21,9.0,1
app,2,2020-08-15,8.8,1
app,2,2020-01-18,8.2,1
app,2,2020-03-16,8.2,1
app,2,2020-08-16,8.8,1
app,2,2018-12-21,6.6,1
app,2,2019-12-25,,1
app,2,2020-03-14,8.2,1
app,2,2020-05-09,8.8,1
app,2,2020-06-28,,1
app,2,2019-05-14,7.5,2
app,2,2019-02-21,6.9,1
app,2,2019-08-13,7.7,1
app,2,2020-03-11,8.2,1
app,2,2019-04-29,7.4,1
app,2,2020-08-14,,1
app,2,2020-01-09,8.2,3
app,2,2019-06-23,7.6,1
app,2,2019-07-23,7.7,1
app,2,2020-02-25,8.2,1
app,2,2020-11-17,9.2,1
app,2,2020-06-07,8.8,1
app,2,2020-04-28,8.7,1
app,2,2020-04-13,8.7,1
app,2,2020-04-01,8.7,1
app,2,2020-01-30,8.2,1
app,2,2019-11-24,8.2,1
app,2,2020-01-12,8.2,1
app,2,2020-01-12,,1
app,2,2019-12-27,8.2,1
app,2,2019-12-04,8.2,1
app,2,2019-10-18,8.0,3
app,2,2019-08-20,7.7,1
app,2,2019-07-21,7.7,1
app,2,2019-06-12,7.6,1
app,2,2019-05-12,7.5,1
app,2,2019-05-24,7.5,5
app,2,2019-05-18,7.5,1
app,2,2019-04-16,7.1,1
app,2,2019-04-17,7.1,1
app,2,2019-04-12,7.02,1
app,2,2019-04-10,7.02,1
app,2,2019-02-17,6.9,1
app,2,2019-03-11,6.9,1
app,2,2019-02-20,6.9,1
app,2,2019-01-02,6.6,2
app,2,2020-03-10,,1
app,2,2020-02-09,,1
app,2,2020-08-31,,1
app,2,2020-09-08,,1
good,2,2020-11-07,9.2,1
good,2,2020-10-12,9.0,1
good,2,2020-06-06,8.8,1
good,2,2020-06-27,8.8,2
good,2,2020-08-07,8.8,1
good,2,2020-08-06,8.8,1
good,2,2020-08-11,8.8,1
good,2,2019-11-14,8.0,1
good,2,2020-01-11,8.2,1
good,2,2020-04-10,,1
good,2,2019-09-09,7.91,1
good,2,2019-04-09,7.02,1
good,2,2020-09-27,,1
good,2,2020-04-30,8.8,1
good,2,2020-04-30,8.7,1
good,2,2020-07-05,8.8,1
good,2,2019-01-30,6.7,1
good,2,2020-09-19,9.0,1
good,2,2020-09-22,,1
good,2,2020-04-29,8.7,1
good,2,2019-04-27,7.4,2
good,2,2020-05-14,8.8,1
good,2,2020-08-26,,1
good,2,2020-03-08,8.2,1
good,2,2020-09-21,9.0,1
good,2,2020-09-11,,1
good,2,2020-08-15,8.8,1
good,2,2019-08-28,,1
good,2,2019-07-23,7.7,1
good,2,2020-06-07,8.8,1
good,2,2020-05-29,8.8,1
good,2,2020-07-17,8.8,1
good,2,2020-05-21,8.8,1
good,2,2020-07-21,8.8,1
good,2,2020-04-14,8.7,1
good,2,2020-01-05,8.2,1
good,2,2020-03-13,8.2,1
good,2,2019-12-16,8.2,1
good,2,2020-03-16,8.2,1
good,2,2019-09-11,7.91,1
good,2,2019-06-25,7.7,1
good,2,2019-07-16,7.7,1
good,2,2019-07-17,7.7,1
good,2,2019-06-12,7.6,1
good,2,2019-02-21,6.9,1
good,2,2019-01-12,6.7,1
good,2,2018-12-25,6.6,1
good,2,2020-06-14,,1
good,2,2020-07-03,,1
good,2,2020-08-17,,1
good,2,2020-02-15,,1
good,2,2019-02-20,,1
and,2,2020-11-07,9.2,1
and,2,2020-10-22,9.2,1
and,2,2020-10-05,9.0,1
and,2,2020-08-20,8.8,3
and,2,2020-06-06,8.8,3
and,2,2020-08-21,8.8,1
and,2,2020-07-16,8.8,4
and,2,2020-06-27,8.8,3
and,2,2020-08-07,8.8,3
and,2,2020-08-07,,1
and,2,2020-08-13,,1
and,2,2020-08-10,8.8,2
and,2,2020-08-10,,1
and,2,2020-08-10,,1
and,2,2020-08-18,8.8,2
and,2,2020-08-11,8.8,2
and,2,2020-09-05,8.8,1
and,2,2020-06-12,8.8,3
and,2,2019-07-28,7.7,2
and,2,2020-04-19,8.7,1
and,2,2020-04-17,8.7,2
and,2,2019-11-14,8.0,1
and,2,2019-11-18,8.0,4
and,2,2020-05-14,8.8,2
and,2,2019-09-07,7.7,2
and,2,2019-09-07,,1
and,2,2020-09-02,,1
and,2,2020-03-23,8.2,1
and,2,2020-01-11,8.2,2
and,2,2019-10-20,8.0,1
and,2,2019-04-25,7.4,2
and,2,2020-07-09,8.8,1
and,2,2020-08-23,8.8,1
and,2,2020-04-15,,1
and,2,2020-04-10,,1
and,2,2020-04-30,8.7,1
and,2,2020-09-27,,6
and,2,2020-04-03,8.7,1
and,2,2020-04-22,,1
and,2,2020-05-02,,1
and,2,2020-03-15,8.2,1
and,2,2019-11-22,,1
and,2,2020-07-06,8.8,1
and,2,2020-05-06,8.8,2
and,2,2019-01-30,6.7,1
and,2,2018-12-23,6.6,1
and,2,2019-09-06,7.7,1
and,2,2020-04-29,8.7,1
and,2,2020-02-25,8.2,1
and,2,2019-02-21,6.9,1
and,2,2019-01-13,6.6,1
and,2,2019-02-08,6.8,3
and,2,2020-03-18,8.2,1
and,2,2019-02-12,6.8,2
and,2,2020-05-21,8.8,1
and,2,2019-12-28,8.2,1
and,2,2019-02-05,,1
and,2,2019-12-23,8.2,1
and,2,2019-05-02,7.4,1
and,2,2019-12-26,8.2,1
and,2,2020-03-11,8.2,1
and,2,2020-11-17,9.2,1
and,2,2019-07-21,7.7,1
and,2,2019-06-25,7.7,1
and,2,2019-04-24,7.4,1
and,2,2019-04-16,7.1,2
and,2,2019-04-10,7.02,1
and,2,2019-02-10,6.8,1
payment,2,2020-11-07,9.2,1
payment,2,2020-10-31,9.2,2
payment,2,2020-10-13,9.0,1
payment,2,2020-03-31,,1
payment,2,2020-04-17,8.7,1
payment,2,2020-06-12,8.8,1
payment,2,2019-09-12,7.91,1
payment,2,2020-08-28,,1
payment,2,2020-09-27,9.0,2
payment,2,2020-04-24,8.7,1
payment,2,2020-07-10,,1
payment,2,2019-07-23,7.7,1
payment,2,2020-11-17,9.2,1
payment,2,2019-08-14,7.7,1
but,2,2020-11-07,9.2,2
but,2,2020-10-31,9.2,2
but,2,2020-11-03,9.2,1
but,2,2020-10-05,9.0,1
but,2,2020-10-12,9.0,1
but,2,2020-11-15,9.2,1
but,2,2020-08-20,8.8,3
but,2,2020-06-06,8.8,3
but,2,2020-06-29,8.8,1
but,2,2020-08-21,8.8,1
but,2,2020-10-13,9.0,1
but,2,2020-07-16,8.8,1
but,2,2020-06-27,8.8,2
but,2,2020-08-07,8.8,1
but,2,2020-08-13,,1
but,2,2020-08-06,8.8,1
but,2,2020-08-18,8.8,1
but,2,2020-08-11,8.8,2
but,2,2020-09-05,8.8,2
but,2,2020-06-12,8.8,1
but,2,2020-04-17,8.7,1
but,2,2019-07-27,7.7,2
but,2,2019-11-14,8.0,1
but,2,2019-11-18,8.0,1
but,2,2019-09-07,7.7,2
but,2,2019-01-10,6.7,1
but,2,2019-10-20,8.0,2
but,2,2019-04-25,7.4,1
but,2,2020-07-09,8.8,1
but,2,2020-08-28,9.0,1
but,2,2019-10-13,8.0,1
but,2,2020-04-30,8.7,1
but,2,2020-04-30,8.8,1
but,2,2019-08-30,,2
but,2,2019-04-24,7.4,1
but,2,2019-12-03,8.2,1
but,2,2019-09-09,7.91,1
but,2,2019-04-09,7.02,1
but,2,2019-04-22,7.4,2
but,2,2019-12-29,8.2,1
but,2,2019-09-18,7.91,1
but,2,2020-04-03,8.7,1
but,2,2020-03-15,8.2,1
but,2,2019-06-13,7.5,1
but,2,2019-01-20,6.7,1
but,2,2019-01-20,6.6,1
but,2,2020-02-04,8.2,1
but,2,2019-11-30,8.2,1
but,2,2019-08-10,7.7,1
but,2,2020-07-05,8.8,2
but,2,2020-04-23,,2
but,2,2020-09-19,9.0,1
but,2,2019-11-04,8.0,1
but,2,2020-07-10,,1
but,2,2018-12-23,6.6,1
but,2,2019-12-31,8.2,1
but,2,2020-07-03,,1
but,2,2019-12-01,8.2,1
but,2,2019-06-12,7.5,1
but,2,2019-09-10,7.91,1
but,2,2020-05-18,8.8,1
but,2,2020-05-05,8.8,1
but,2,2019-12-02,8.2,1
but,2,2020-05-14,8.8,2
but,2,2020-07-12,8.8,2
but,2,2020-01-18,8.2,1
but,2,2020-05-28,8.8,1
but,2,2020-06-14,,2
but,2,2020-03-18,8.2,1
but,2,2019-09-05,7.7,2
but,2,2019-02-12,6.8,1
but,2,2020-05-21,8.8,1
but,2,2020-07-30,8.8,1
but,2,2019-11-21,8.0,1
but,2,2019-11-10,,1
but,2,2020-08-26,9.0,1
but,2,2019-05-02,7.4,1
but,2,2019-05-26,7.5,1
but,2,2019-01-29,6.7,1
but,2,2019-01-16,6.7,1
but,2,2020-06-07,8.8,1
but,2,2019-07-21,7.7,1
but,2,2019-06-25,7.7,1
but,2,2019-07-16,7.7,1
but,2,2019-05-21,7.5,1
but,2,2019-04-07,7.02,1
but,2,2019-02-17,6.9,2
everytime,2,2020-11-07,9.2,1
everytime,2,2020-08-10,8.8,1
everytime,2,2019-01-10,6.7,1
everytime,2,2019-09-18,7.91,1
everytime,2,2019-06-13,7.5,1
when,2,2020-11-07,9.2,1
when,2,2020-08-20,8.8,1
when,2,2020-06-27,8.8,1
when,2,2020-06-12,8.8,1
when,2,2019-07-27,7.7,2
when,2,2019-11-14,8.0,1
when,2,2019-09-07,7.7,1
when,2,2019-09-07,,1
when,2,2019-04-25,7.4,1
when,2,2019-02-01,6.8,1
when,2,2019-06-18,7.5,1
when,2,2019-04-24,7.4,1
when,2,2019-09-18,7.91,1
when,2,2019-09-28,7.91,1
when,2,2020-04-20,8.7,1
when,2,2019-01-28,6.7,2
when,2,2020-04-12,,1
when,2,2020-05-16,8.8,1
when,2,2020-05-05,8.8,1
when,2,2020-05-28,8.8,1
when,2,2019-03-11,6.9,1
when,2,2019-03-05,6.9,1
when,2,2019-02-19,6.9,1
when,2,2019-04-18,,1
withdraw,2,2020-11-07,9.2,1
withdraw,2,2020-11-03,9.2,2
withdraw,2,2020-11-14,9.2,1
withdraw,2,2020-11-01,,2
withdraw,2,2019-07-27,7.7,1
withdraw,2,2019-09-07,7.7,1
withdraw,2,2020-01-11,8.2,1
withdraw,2,2019-09-18,7.91,4
withdraw,2,2019-09-28,7.91,1
withdraw,2,2019-10-22,,1
withdraw,2,2020-07-05,8.8,1
withdraw,2,2020-09-19,9.0,1
withdraw,2,2019-06-02,7.5,1
withdraw,2,2020-08-10,,2
withdraw,2,2019-02-12,6.8,1
money,2,2020-11-07,9.2,1
money,2,2020-10-05,9.0,1
money,2,2020-10-25,9.2,1
money,2,2020-11-03,9.2,3
money,2,2020-08-20,8.8,3
money,2,2020-08-21,8.8,1
money,2,2020-07-16,8.8,2
money,2,2020-08-07,8.8,1
money,2,2020-08-11,8.8,1
money,2,2020-09-05,8.8,2
money,2,2019-07-28,7.7,1
money,2,2019-11-18,8.0,2
money,2,2019-09-07,7.7,3
money,2,2019-09-07,,1
money,2,2019-08-14,7.7,1
money,2,2020-09-02,,1
money,2,2020-08-28,9.0,1
money,2,2019-02-01,6.8,2
money,2,2020-03-27,8.7,1
money,2,2019-06-18,7.5,1
money,2,2019-10-13,8.0,2
money,2,2020-04-30,8.7,1
money,2,2019-04-24,7.4,4
money,2,2019-09-09,7.91,1
money,2,2020-09-27,,2
money,2,2019-09-13,7.91,1
money,2,2020-03-26,8.7,1
money,2,2019-08-08,7.7,1
money,2,2020-04-22,,1
money,2,2020-04-03,8.7,1
money,2,2019-06-13,7.5,1
money,2,2019-09-28,7.91,1
money,2,2019-01-20,6.7,1
money,2,2020-07-06,8.8,1
money,2,2019-11-30,8.2,1
money,2,2019-08-10,7.7,1
money,2,2020-07-05,8.8,1
money,2,2020-04-23,,2
money,2,2019-07-06,7.6,1
money,2,2019-09-25,7.91,1
money,2,2019-01-30,6.7,1
money,2,2020-05-16,8.8,2
money,2,2020-09-19,9.0,3
money,2,2019-11-04,8.0,1
money,2,2020-07-10,,1
money,2,2019-05-21,7.5,1
money,2,2019-12-01,8.2,1
money,2,2019-09-06,7.7,1
money,2,2019-10-21,8.0,1
money,2,2019-06-19,7.6,1
money,2,2019-04-27,7.4,2
money,2,2019-03-01,6.9,1
money,2,2020-10-01,9.0,1
money,2,2020-01-24,,1
money,2,2020-01-24,8.2,1
money,2,2020-05-14,8.8,1
money,2,2019-09-16,7.91,1
money,2,2020-07-12,8.8,3
money,2,2019-06-02,7.5,1
money,2,2020-06-06,8.8,2
money,2,2019-05-07,7.4,1
money,2,2020-03-18,8.2,1
money,2,2020-08-10,,1
money,2,2019-11-08,8.0,2
money,2,2020-08-26,,1
money,2,2019-02-12,6.8,3
money,2,2019-12-28,8.2,1
money,2,2020-05-28,,1
money,2,2020-07-30,8.8,2
money,2,2019-11-21,8.0,1
money,2,2019-02-05,,1
money,2,2019-11-05,8.0,1
money,2,2020-03-15,8.2,1
money,2,2020-03-08,8.2,1
money,2,2020-03-28,8.7,1
money,2,2020-05-31,8.8,1
money,2,2019-05-26,7.5,1
money,2,2019-12-08,8.2,1
money,2,2019-02-03,6.8,2
money,2,2020-05-09,8.8,1
money,2,2020-05-19,,1
money,2,2019-08-02,7.7,1
money,2,2019-04-29,7.4,2
money,2,2019-06-11,7.6,1
money,2,2020-07-18,8.8,1
money,2,2019-12-13,8.2,1
money,2,2019-06-25,7.7,1
money,2,2019-04-16,7.1,1
money,2,2019-04-07,7.02,2
money,2,2019-03-20,7.02,1
money,2,2019-03-08,6.9,1
money,2,2019-02-17,6.9,2
money,2,2019-02-19,6.9,1
money,2,2019-02-18,6.9,1
money,2,2019-02-27,6.9,1
money,2,2019-04-18,,3
paytm,2,2020-11-07,9.2,2
paytm,2,2020-11-03,9.2,2
paytm,2,2019-10-13,8.0,1
paytm,2,2019-04-24,7.4,2
paytm,2,2019-12-03,8.2,1
paytm,2,2020-03-31,,1
paytm,2,2020-03-26,8.7,1
paytm,2,2019-06-13,7.5,1
paytm,2,2019-11-30,8.2,1
paytm,2,2019-08-10,7.7,1
paytm,2,2019-09-25,7.91,1
paytm,2,2019-12-01,8.2,1
paytm,2,2019-06-12,7.5,1
paytm,2,2019-03-01,6.9,1
paytm,2,2019-09-16,7.91,1
paytm,2,2019-09-07,,1
paytm,2,2019-09-07,7.7,1
paytm,2,2020-01-30,,1
paytm,2,2019-11-08,8.0,1
paytm,2,2020-09-10,,1
paytm,2,2020-01-24,8.2,1
paytm,2,2020-07-16,8.8,1
paytm,2,2019-11-05,8.0,1
paytm,2,2019-12-08,8.2,1
paytm,2,2019-06-11,7.6,1
paytm,2,2020-06-07,8.8,1
paytm,2,2019-12-13,8.2,1
paytm,2,2019-02-17,6.9,1
paytm,2,2019-02-27,6.9,1
paytm,2,2019-04-18,,1
says,2,2020-11-07,9.2,1
says,2,2020-11-03,9.2,1
says,2,2019-11-14,8.0,1
says,2,2019-06-18,7.5,1
says,2,2019-08-30,,1
says,2,2019-09-09,7.91,1
says,2,2019-09-13,7.91,1
says,2,2019-09-28,7.91,1
says,2,2019-01-20,6.7,1
says,2,2019-03-04,,1
says,2,2020-05-05,8.8,2
says,2,2019-04-29,7.4,1
wallet,2,2020-11-07,9.2,1
wallet,2,2020-11-03,9.2,1
wallet,2,2020-02-12,8.2,1
wallet,2,2019-11-30,8.2,1
wallet,2,2020-07-05,8.8,1
wallet,2,2018-12-23,6.6,1
wallet,2,2019-12-01,8.2,1
wallet,2,2019-03-01,6.9,1
wallet,2,2019-05-14,7.4,1
wallet,2,2019-01-13,6.6,1
wallet,2,2020-01-24,,1
wallet,2,2019-09-16,7.91,1
wallet,2,2020-06-06,8.8,2
wallet,2,2019-05-02,7.4,1
wallet,2,2019-01-16,6.7,1
wallet,2,2019-02-03,6.8,1
wallet,2,2019-01-20,6.6,1
wallet,2,2019-04-18,,1
've,2,2020-11-07,9.2,1
've,2,2019-04-24,7.4,1
've,2,2019-11-22,,1
tried,2,2020-11-07,9.2,1
tried,2,2020-09-05,8.8,1
tried,2,2019-07-27,7.7,1
tried,2,2019-06-13,7.5,1
tried,2,2019-05-14,7.4,1
tried,2,2019-04-10,7.02,1
many,2,2020-11-07,9.2,1
many,2,2020-06-29,8.8,1
many,2,2019-07-28,7.7,1
many,2,2020-05-14,8.8,2
many,2,2019-01-10,6.7,1
many,2,2019-10-20,8.0,1
many,2,2019-06-18,7.5,1
many,2,2020-04-10,,2
many,2,2019-08-30,,1
many,2,2019-06-13,7.5,1
many,2,2020-03-16,,1
many,2,2019-10-21,8.0,2
many,2,2019-01-29,6.7,1
many,2,2019-06-25,7.7,1
time,2,2020-11-07,9.2,1
time,2,2020-11-14,9.2,1
time,2,2020-08-20,8.8,1
time,2,2020-06-06,8.8,1
time,2,2020-07-16,8.8,2
time,2,2020-08-07,8.8,1
time,2,2019-08-14,7.7,1
time,2,2019-01-10,6.7,1
time,2,2020-01-11,8.2,1
time,2,2020-02-12,8.2,1
time,2,2020-07-18,8.8,1
time,2,2019-06-18,7.5,2
time,2,2020-04-30,8.7,1
time,2,2019-12-03,8.2,1
time,2,2019-04-22,7.4,1
time,2,2020-04-03,8.7,2
time,2,2020-06-17,8.8,1
time,2,2019-08-10,7.7,1
time,2,2019-11-08,8.0,2
time,2,2019-11-04,8.0,1
time,2,2020-09-22,,1
time,2,2020-03-16,,2
time,2,2019-06-12,7.5,1
time,2,2019-06-19,7.6,1
time,2,2020-02-25,8.2,1
time,2,2019-12-02,8.2,1
time,2,2020-08-04,8.8,1
time,2,2019-09-05,7.7,1
